date,code,price,towards,amount,order_id,trade_id,commission_fee,cash,assets
2016-07-20,000002,16.21,-1,10000.0,0.2154757616782248,0.1508411556913718,243.15000000000003,2186502.0000000005,2494002.0000000005
2016-07-20,600010,2.11,-1,10000.0,0.7499427673538624,0.5737888936979008,31.65,2348358.8500000006,2488958.8500000006
2016-07-20,601801,12.01,-1,10000.0,0.021025149951476196,0.17270965670295102,180.15,2369427.2000000007,2488827.2000000007
2016-07-21,000001,8.95,1,10000.0,0.15775070158658777,0.0008676039036102923,0.0,2489347.0500000007,2489347.0500000007
2016-07-21,000002,16.23,1,10000.0,0.2596990869617247,0.028716839490141144,0.0,2399847.0500000007,2489347.0500000007
2016-07-21,600010,2.11,1,10000.0,0.9599236693066325,0.43702271685510496,0.0,2237547.0500000007,2489347.0500000007
2016-07-21,601801,11.96,1,10000.0,0.23888273603587573,0.5009774698685732,0.0,2216447.0500000007,2489347.0500000007
2016-07-22,000001,8.99,-1,10000.0,0.5544951859246509,0.9332983889628549,134.85,2096847.0500000007,2489347.0500000007
2016-07-22,000002,16.48,-1,10000.0,0.1695885455737146,0.04658679053337733,247.20000000000002,2186612.2000000007,2489612.2000000007
2016-07-22,600010,2.11,-1,10000.0,0.3429528110780041,0.08777898192826195,31.65,2351165.0000000005,2491865.0000000005
2016-07-22,601801,12.05,-1,10000.0,0.020519885456592335,0.6548320119468735,180.75,2372233.3500000006,2491833.3500000006
2016-07-25,000001,8.93,1,10000.0,0.9455896715137097,0.1998237355220469,0.0,2492552.6000000006,2492552.6000000006
2016-07-25,000002,16.57,1,10000.0,0.44188038957185793,0.7298178731472975,0.0,2403252.6000000006,2492552.6000000006
2016-07-25,600010,2.09,1,10000.0,0.7422723284998873,0.5679348020111302,0.0,2237552.6000000006,2492552.6000000006
2016-07-25,601801,12.11,1,10000.0,0.17061656182758134,0.39378165208980176,0.0,2216652.6000000006,2492552.6000000006
2016-07-26,000001,8.97,-1,10000.0,0.7347394107133726,0.37296236142125294,134.55,2095552.6000000006,2492552.6000000006
2016-07-26,000002,16.89,-1,10000.0,0.36781400607422865,0.43978386886516785,253.35,2185118.0500000007,2492818.0500000007
2016-07-26,600010,2.09,-1,10000.0,0.042709597389853804,0.18654058293938414,31.349999999999998,2353764.7000000007,2495764.7000000007
2016-07-26,601801,11.95,-1,10000.0,0.09224464226359741,0.05981667289669135,179.25,2374633.3500000006,2495733.3500000006
2016-07-27,000001,9.12,1,10000.0,0.5235148237889272,0.7134623160810681,0.0,2493954.1000000006,2493954.1000000006
2016-07-27,000002,17.07,1,10000.0,0.20825442666797322,0.8598632868643775,0.0,2402754.1000000006,2493954.1000000006
2016-07-27,600010,2.1,1,10000.0,0.664036370053358,0.40093203799758104,0.0,2232054.1000000006,2493954.1000000006
2016-07-27,601801,12.15,1,10000.0,0.5984775323929032,0.6951571942774293,0.0,2211054.1000000006,2493954.1000000006
2016-07-28,000001,8.98,-1,10000.0,0.3821064293687596,0.18588771573760332,134.70000000000002,2089554.1000000006,2493954.1000000006
2016-07-28,000002,16.69,-1,10000.0,0.9470262239341991,0.4501263479219668,250.35000000000002,2179219.4000000004,2492419.4000000004
2016-07-28,600010,2.03,-1,10000.0,0.9726573349004837,0.9777746010896816,30.45,2345869.0500000003,2488369.0500000003
2016-07-28,601801,11.81,-1,10000.0,0.16782249796743276,0.396484240480083,177.15,2366138.6,2487638.6
2016-07-29,000001,9.08,1,10000.0,0.01850611727337581,0.5415653979115268,0.0,2484061.45,2484061.45
2016-07-29,000002,17.05,1,10000.0,0.7866830543181839,0.24652049462663894,0.0,2393261.45,2484061.45
2016-07-29,600010,2.03,1,10000.0,0.3817505776450515,0.7083188401311348,0.0,2222761.45,2484061.45
2016-07-29,601801,12.15,1,10000.0,0.3278628902958919,0.4577605457457108,0.0,2202461.45,2484061.45
2016-08-01,000001,9.18,-1,10000.0,0.16801050553515684,0.8312534543109517,137.7,2080961.4500000002,2484061.45
2016-08-01,000002,17.01,-1,10000.0,0.09607380198563209,0.12132362445409006,255.15000000000003,2172623.75,2484923.75
2016-08-01,600010,2.01,-1,10000.0,0.5531069057039786,0.898043828508705,30.15,2342468.6,2484268.6
2016-08-01,601801,11.87,-1,10000.0,0.1713003240105878,0.4179939017081311,178.04999999999998,2362538.45,2484038.45
2016-08-02,000001,9.24,1,10000.0,0.6222791099986102,0.3762280302430214,0.0,2481060.4000000004,2481060.4000000004
2016-08-02,000002,17.11,1,10000.0,0.4742331732111389,0.4933328679303981,0.0,2388660.4000000004,2481060.4000000004
2016-08-02,600010,2.01,1,10000.0,0.516819627075194,0.1967948033339657,0.0,2217560.4000000004,2481060.4000000004
2016-08-02,601801,12.39,1,10000.0,0.3414091075966227,0.24268159777873854,0.0,2197460.4000000004,2481060.4000000004
2016-08-03,000001,9.21,-1,10000.0,0.33642933909252404,0.9780072847384321,138.15,2073560.4000000004,2481060.4000000004
2016-08-03,000002,17.55,-1,10000.0,0.9603223708420249,0.3923693190063273,263.25,2165522.2500000005,2480622.2500000005
2016-08-03,600010,2.01,-1,10000.0,0.3064415161345272,0.264022989923157,30.15,2340759.0000000005,2484759.0000000005
2016-08-03,601801,12.48,-1,10000.0,0.578946203096902,0.6976496762754237,187.20000000000002,2360828.8500000006,2484728.8500000006
2016-08-04,000001,9.17,1,10000.0,0.6630392400896258,0.10968183001023091,0.0,2485441.6500000004,2485441.6500000004
2016-08-04,000002,17.76,1,10000.0,0.9104073657654913,0.9768113526780583,0.0,2393741.6500000004,2485441.6500000004
2016-08-04,600010,2.02,1,10000.0,0.44871865110826736,0.6734657565340654,0.0,2216141.6500000004,2485441.6500000004
2016-08-05,000001,8.99,-1,10000.0,0.929092509135833,0.45795768818355953,134.85,2195941.6500000004,2485441.6500000004
2016-08-05,000002,20.33,-1,10000.0,0.9311480892309362,0.038889702611508814,304.95,2285706.8000000003,2483506.8000000003
2016-08-05,600010,2.02,-1,10000.0,0.24957062573672695,0.5948905855377224,30.3,2488701.85,2508901.85
2016-08-08,000001,9.04,1,10000.0,0.8110062651038292,0.8279310114054129,0.0,2508871.5500000003,2508871.5500000003
2016-08-08,000002,20.74,1,10000.0,0.49763448363910734,0.5743560191950441,0.0,2418471.5500000003,2508871.5500000003
2016-08-08,600010,2.02,1,10000.0,0.09655147732889124,0.6538650766644896,0.0,2211071.5500000003,2508871.5500000003
2016-08-08,601801,12.19,1,10000.0,0.3592610051275318,0.730516244106375,0.0,2190871.5500000003,2508871.5500000003
2016-08-09,000001,9.09,-1,10000.0,0.9984422364962844,0.9317815692793622,136.35,2068971.5500000003,2508871.5500000003
2016-08-09,000002,22.11,-1,10000.0,0.2522097968670498,0.6962330225901329,331.65,2159735.2,2509235.2
2016-08-09,601801,12.3,-1,10000.0,0.7196724376689987,0.16105152027850322,184.5,2380503.5500000003,2522603.5500000003
2016-08-10,000001,9.15,1,10000.0,0.7579673112203373,0.9466712116154258,0.0,2503319.0500000003,2523519.0500000003
2016-08-10,000002,21.7,1,10000.0,0.3770258563696174,0.16260095334096525,0.0,2411819.0500000003,2523519.0500000003
2016-08-10,600010,2.05,-1,10000.0,0.8592299887022545,0.27113498946312,30.749999999999996,2194819.0500000003,2523519.0500000003
2016-08-11,000001,9.14,-1,10000.0,0.2848714184482779,0.8689707970395192,137.10000000000002,2215288.3000000003,2523788.3000000003
2016-08-11,000002,21.15,-1,10000.0,0.742533506857298,0.5497153443388764,317.24999999999994,2306551.2,2523551.2
2016-08-11,600010,2.06,1,10000.0,0.17017117102341595,0.6499361974710066,0.0,2517733.95,2517733.95
2016-08-11,601801,12.53,1,10000.0,0.639556060816577,0.3238644045612886,0.0,2497133.95,2517733.95
2016-08-12,000001,9.2,1,10000.0,0.7199694262774778,0.1115170491965074,0.0,2371833.95,2517733.95
2016-08-12,000002,20.8,1,10000.0,0.8304010288392957,0.06336947003370075,0.0,2279833.95,2517733.95
2016-08-12,600010,2.05,-1,10000.0,0.6286177744656111,0.4961391117957451,30.749999999999996,2071833.9500000002,2517733.95
2016-08-15,000001,9.55,-1,10000.0,0.6914587134090466,0.6564348046976014,143.25,2092303.2000000002,2517603.2
2016-08-15,000002,23.45,-1,10000.0,0.08093015003935533,0.4447875562379989,351.75,2187659.95,2520959.95
2016-08-15,600010,2.06,1,10000.0,0.5319450767044506,0.5751824223311245,0.0,2421808.2,2547108.2
2016-08-15,601801,12.59,-1,10000.0,0.10206357751510808,0.5585887832718417,188.85,2401208.2,2547108.2
2016-08-16,000001,9.68,1,10000.0,0.06117220591979289,0.5234133323667198,0.0,2526919.35,2547519.35
2016-08-16,000002,26.51,1,10000.0,0.6685553976061889,0.23485818950550008,0.0,2430119.35,2547519.35
2016-08-16,600010,2.09,-1,10000.0,0.4163030252294855,0.6982651298796306,31.349999999999998,2165019.35,2547519.35
2016-08-16,601801,12.78,1,10000.0,0.8837085277882087,0.999073516772765,0.0,2185888.0,2547788.0
2016-08-17,000001,9.52,-1,10000.0,0.9227031328169443,0.4016384329667749,142.79999999999998,2058088.0,2547788.0
2016-08-17,000002,26.61,-1,10000.0,0.9751278607842663,0.04064223288693425,399.15,2153145.2,2546045.2
2016-08-17,600010,2.1,1,10000.0,0.35511431397591875,0.9475951002610291,0.0,2418846.0500000003,2546646.0500000003
2016-08-17,601801,12.85,-1,10000.0,0.4758888234982005,0.4546814759477179,192.75,2397846.0500000003,2546646.0500000003
2016-08-18,000001,9.56,1,10000.0,0.3321915243163508,0.588385996269772,0.0,2526153.3000000003,2547153.3000000003
2016-08-18,000002,25.3,1,10000.0,0.3058960199292817,0.010251549233554869,0.0,2430553.3000000003,2547153.3000000003
2016-08-18,600010,2.11,-1,10000.0,0.1291383421233343,0.6836179901813052,31.65,2177553.3000000003,2547153.3000000003
2016-08-18,601801,12.79,1,10000.0,0.6586010244528784,0.12456297562797392,0.0,2198621.6500000004,2547221.6500000004
2016-08-19,000001,9.49,-1,10000.0,0.0021640384911533195,0.35813299396311815,142.35000000000002,2070721.6500000004,2547221.6500000004
2016-08-19,000002,25.15,-1,10000.0,0.12188690494235233,0.4113037396605117,377.25,2165479.3000000003,2546379.3000000003
2016-08-19,600010,2.09,1,10000.0,0.9021974965496143,0.10025313880112674,0.0,2416602.0500000003,2544502.0500000003
2016-08-19,601801,12.75,-1,10000.0,0.6021237396273539,0.4662174437760448,191.25,2395702.0500000003,2544502.0500000003
2016-08-22,000001,9.5,1,10000.0,0.8379980072712393,0.6606384618488199,0.0,2523010.8000000003,2543910.8000000003
2016-08-22,000002,24.79,1,10000.0,0.8178131828143159,0.09862326035609503,0.0,2428010.8000000003,2543910.8000000003
2016-08-22,600010,2.09,-1,10000.0,0.7482141601250073,0.677017915182642,31.349999999999998,2180110.8000000003,2543910.8000000003
2016-08-22,601801,12.82,1,10000.0,0.964725891552102,0.5167137243185498,0.0,2200979.45,2543879.45
2016-08-23,000001,9.38,-1,10000.0,0.5552047738865482,0.9881069762048997,140.70000000000002,2072779.4500000002,2543879.45
2016-08-23,000002,24.39,-1,10000.0,0.14569856030421702,0.03354277238165326,365.85,2166438.75,2542538.75
2016-08-23,600010,2.06,1,10000.0,0.8240228714575125,0.5385864382755019,0.0,2409972.9,2538172.9
2016-08-23,601801,12.55,-1,10000.0,0.5893369634202033,0.10453416855787812,188.25000000000003,2389372.9,2538172.9
2016-08-24,000001,9.41,1,10000.0,0.5070517617901693,0.5855558863021808,0.0,2514684.65,2535284.65
2016-08-24,000002,24.4,1,10000.0,0.18040587962277554,0.5586386731140743,0.0,2420584.65,2535284.65
2016-08-24,600010,2.07,-1,10000.0,0.15697012816624833,0.7922260485288952,31.049999999999997,2176584.65,2535284.65
2016-08-24,601801,12.58,1,10000.0,0.27426069441518797,0.39098554247731665,0.0,2197253.6,2535353.6
2016-08-25,000001,9.42,-1,10000.0,0.04820157704726957,0.4594460009041593,141.3,2071453.6,2535353.6
2016-08-25,000002,23.5,-1,10000.0,0.7617873808422676,0.10366314369195195,352.50000000000006,2165512.3000000003,2535312.3000000003
2016-08-25,600010,2.06,1,10000.0,0.18055008854077848,0.6619872181185076,0.0,2400159.8000000003,2525959.8000000003
2016-08-25,601801,12.68,-1,10000.0,0.04905983099946987,0.6445036362126619,190.2,2379559.8000000003,2525959.8000000003
2016-08-26,000001,9.45,1,10000.0,0.35664960903579845,0.6897054753733504,0.0,2506169.6,2526769.6
2016-08-26,000002,23.59,1,10000.0,0.32917693128158365,0.35390269434491217,0.0,2411669.6,2526769.6
2016-08-26,600010,2.08,-1,10000.0,0.7838982248934004,0.16685041542523393,31.200000000000003,2175769.6,2526769.6
2016-08-26,601801,12.35,1,10000.0,0.7027184564506791,0.9574217918450363,0.0,2196538.4,2526938.4
2016-08-29,000001,9.41,-1,10000.0,0.7928426449588335,0.18275095098779814,141.15,2073038.4,2526938.4
2016-08-29,000002,22.86,-1,10000.0,0.8330285106653581,0.5283671424001262,342.90000000000003,2166997.25,2526397.25
2016-08-29,600010,2.07,1,10000.0,0.9056653550685688,0.39193610245888777,0.0,2395254.35,2518754.35
2016-08-29,601801,12.35,-1,10000.0,0.4158079695232546,0.676533952774382,185.25,2374554.35,2518754.35
2016-08-30,000001,9.42,1,10000.0,0.5570846486768596,0.6900480916496105,0.0,2497869.1,2518569.1
2016-08-30,000002,22.95,1,10000.0,0.886637920041352,0.3222719084711806,0.0,2403669.1,2518569.1
2016-08-30,600010,2.09,-1,10000.0,0.6531796203985442,0.9338639094208776,31.349999999999998,2174169.1,2518569.1
2016-08-30,601801,12.29,1,10000.0,0.6208122884327935,0.4464156209599375,0.0,2195037.75,2518737.75
2016-08-31,000001,9.46,-1,10000.0,0.8657302284092421,0.9335739281803159,141.9,2072137.75,2518737.75
2016-08-31,000002,22.68,-1,10000.0,0.8118363289215119,0.04112680932907975,340.2,2166595.85,2518995.85
2016-08-31,600010,2.09,1,10000.0,0.4267847983768024,0.26893623527266586,0.0,2393055.65,2515955.65
2016-09-01,000001,9.49,1,10000.0,0.43196899759620055,0.18900134289573922,0.0,2372155.65,2515955.65
2016-09-01,000002,25.0,1,10000.0,0.6297496752486197,0.5490883739012348,0.0,2277255.65,2515955.65
2016-09-01,600010,2.09,-1,10000.0,0.30850245262634346,0.4608914296982872,31.349999999999998,2027255.65,2515955.65
2016-09-01,601801,12.62,-1,10000.0,0.1488578252827597,0.399311751954777,189.29999999999998,2048124.2999999998,2515924.3
2016-09-02,000001,9.43,-1,10000.0,0.11391399532224711,0.5597527405270881,141.45,2174135.0,2519035.0
2016-09-02,000002,23.14,-1,10000.0,0.8552715727342708,0.9494400035877798,347.1,2268293.55,2518293.55
2016-09-02,600010,2.05,1,10000.0,0.5598900949120655,0.0365027265110025,0.0,2499346.4499999997,2499346.4499999997
2016-09-02,601801,12.76,1,10000.0,0.8705952531951143,0.7420074462051268,0.0,2478846.4499999997,2499346.4499999997
2016-09-05,000001,9.46,1,10000.0,0.5462779287610329,0.9697682576496857,0.0,2351246.4499999997,2499346.4499999997
2016-09-05,000002,23.6,1,10000.0,0.6900362427218582,0.7184289203475406,0.0,2256646.4499999997,2499346.4499999997
2016-09-05,600010,2.06,-1,10000.0,0.7985012990174483,0.3154273969484146,30.900000000000002,2020646.4499999997,2499346.4499999997
2016-09-05,601801,12.6,-1,10000.0,0.9605990199755928,0.9310483331382786,189.0,2041215.5499999998,2499415.55
2016-09-06,000001,9.42,-1,10000.0,0.33867005865391775,0.866536260161952,141.3,2167026.55,2497626.55
2016-09-06,000002,23.4,-1,10000.0,0.5056798655541427,0.09089197709398766,351.0,2261085.25,2497085.25
2016-09-06,600010,2.08,1,10000.0,0.4999415374310542,0.12530634980878885,0.0,2494734.25,2494734.25
2016-09-06,601801,12.66,1,10000.0,0.803530161413262,0.4149833456139569,0.0,2473934.25,2494734.25
2016-09-07,000001,9.41,1,10000.0,0.9124816648709849,0.8790756628143376,0.0,2347334.25,2494734.25
2016-09-07,000002,23.54,1,10000.0,0.12779178615262232,0.1466126460848971,0.0,2253234.25,2494734.25
2016-09-07,600010,2.08,-1,10000.0,0.5031237886046088,0.3851497254965959,31.200000000000003,2017834.25,2494734.25
2016-09-08,000001,9.39,-1,10000.0,0.21029552677748542,0.8577395724008818,140.85,2038603.05,2494703.05
2016-09-08,000002,23.23,-1,10000.0,0.9861475692622522,0.12953716434257645,348.45,2132362.1999999997,2494362.1999999997
2016-09-08,600010,2.08,1,10000.0,0.40999663300670575,0.3805999606232239,0.0,2364313.7499999995,2490913.7499999995
2016-09-08,601801,13.24,-1,10000.0,0.9424671605374043,0.8340047819746312,198.6,2343513.7499999995,2490913.7499999995
2016-09-09,000001,9.4,1,10000.0,0.368271324222885,0.44194112754609516,0.0,2475715.1499999994,2496515.1499999994
2016-09-09,000002,23.5,1,10000.0,0.8004861603385722,0.47295320305269384,0.0,2381715.1499999994,2496515.1499999994
2016-09-09,600010,2.09,-1,10000.0,0.3992354557386928,0.8270800423680191,31.349999999999998,2146715.1499999994,2496515.1499999994
2016-09-09,601801,12.87,1,10000.0,0.793925395468028,0.38967130496472313,0.0,2167583.7999999993,2496583.7999999993
2016-09-12,000001,9.29,-1,10000.0,0.16657722084629956,0.38999175351719007,139.35,2038883.7999999993,2496583.7999999993
2016-09-12,000002,22.6,-1,10000.0,0.15613918280703054,0.5862154890128374,339.0,2131644.4499999993,2495344.4499999993
2016-09-12,600010,2.05,1,10000.0,0.29300773067952013,0.45856903095925405,0.0,2357305.4499999993,2486005.4499999993
2016-09-12,601801,12.65,-1,10000.0,0.13290732185587362,0.0976503542717575,189.75000000000003,2336805.4499999993,2486005.4499999993
2016-09-13,000001,9.18,1,10000.0,0.39289570375434846,0.9497592493474527,0.0,2463115.6999999993,2483615.6999999993
2016-09-13,000002,23.38,1,10000.0,0.7147398711203038,0.254424602421109,0.0,2371315.6999999993,2483615.6999999993
2016-09-13,600010,2.01,-1,10000.0,0.059809949660565076,0.2794391212058962,30.15,2137515.6999999993,2483615.6999999993
2016-09-13,601801,12.99,1,10000.0,0.29260903503004276,0.20951222939110825,0.0,2157585.5499999993,2483185.5499999993
2016-09-14,000001,9.17,-1,10000.0,0.3080492953012953,0.49395319053182873,137.55,2027685.5499999993,2483185.5499999993
2016-09-14,000002,23.35,-1,10000.0,0.9841455634957443,0.25961710983370123,350.25,2119247.9999999995,2482947.9999999995
2016-09-14,600010,1.99,1,10000.0,0.7402209612919171,0.8979336552544774,0.0,2352397.7499999995,2482297.7499999995
2016-09-14,601801,12.86,-1,10000.0,0.20756697321697082,0.5693156554133048,192.89999999999998,2332497.7499999995,2482297.7499999995
2016-09-19,000001,9.05,1,10000.0,0.9825947919122331,0.3244314838269756,0.0,2460904.8499999996,2480804.8499999996
2016-09-19,000002,23.58,1,10000.0,0.11590085170459652,0.4594680008722897,0.0,2370404.8499999996,2480804.8499999996
2016-09-19,601801,13.0,1,10000.0,0.3109647005886932,0.22898432727966822,0.0,2134604.8499999996,2480804.8499999996
2016-09-20,000001,9.12,-1,10000.0,0.3927059677952759,0.12519123666351284,136.79999999999998,2004604.8499999996,2480804.8499999996
2016-09-20,000002,23.63,-1,10000.0,0.7313784167056777,0.4482553749379925,354.45,2095668.0499999996,2481368.05
2016-09-20,600010,1.99,-1,10000.0,0.19590849688591339,0.38192278543747216,29.85,2331613.5999999996,2481513.5999999996
2016-09-20,601801,13.16,-1,10000.0,0.5353587043869932,0.48901398651516204,197.4,2351483.7499999995,2481483.7499999995
2016-09-21,000001,9.08,1,10000.0,0.7640116420747464,0.7999196450484349,0.0,2482886.3499999996,2482886.3499999996
2016-09-21,000002,23.55,1,10000.0,0.2398608844409661,0.11198354188085058,0.0,2392086.3499999996,2482886.3499999996
2016-09-21,600010,1.99,1,10000.0,0.7465015157914879,0.03794777128405413,0.0,2156586.3499999996,2482886.3499999996
2016-09-21,601801,13.61,1,10000.0,0.43671790978054226,0.28471417788533526,0.0,2136686.3499999996,2482886.3499999996
2016-09-22,000001,9.1,-1,10000.0,0.8377272846126687,0.8261047854654392,136.5,2000586.3499999996,2482886.3499999996
2016-09-22,000002,24.8,-1,10000.0,0.9028498276347436,0.32243158559413476,372.00000000000006,2091449.8499999996,2482949.8499999996
2016-09-22,600010,2.01,-1,10000.0,0.6670120826709226,0.8121443944752254,30.15,2339077.8499999996,2495077.8499999996
2016-09-22,601801,13.78,-1,10000.0,0.7197707344580215,0.7954304535973783,206.70000000000002,2359147.6999999997,2495247.6999999997
2016-09-23,000001,9.16,1,10000.0,0.6500930542465613,0.5091840367317488,0.0,2496740.9999999995,2496740.9999999995
2016-09-23,000002,26.32,1,10000.0,0.12892718450640595,0.03130042445664449,0.0,2405140.9999999995,2496740.9999999995
2016-09-23,600010,2.01,1,10000.0,0.20262276732635687,0.26849818541135984,0.0,2141940.9999999995,2496740.9999999995
2016-09-23,601801,13.82,1,10000.0,0.47602530295823897,0.4191252157715407,0.0,2121840.9999999995,2496740.9999999995
2016-09-26,000001,9.13,-1,10000.0,0.7378844033029819,0.6260280417263514,136.95000000000002,1983640.9999999995,2496740.9999999995
2016-09-26,000002,25.19,-1,10000.0,0.046168648686055413,0.8474872298206456,377.8500000000001,2074804.0499999996,2496304.05
2016-09-26,601801,13.57,-1,10000.0,0.39516933381791663,0.042444674819305916,203.55,2326326.1999999997,2484626.1999999997
2016-09-27,000001,9.04,1,10000.0,0.7969562866699319,0.22404361855288002,0.0,2461822.65,2481922.65
2016-09-27,000002,24.61,1,10000.0,0.8207818995040795,0.31030294832406413,0.0,2371422.65,2481922.65
2016-09-27,600010,1.96,-1,10000.0,0.35760554427234303,0.2964631573409451,29.4,2125322.65,2481922.65
2016-09-27,601801,13.56,1,10000.0,0.9864562142638154,0.6858772068702399,0.0,2144893.25,2481393.25
2016-09-28,000001,9.06,-1,10000.0,0.6481470094127494,0.43039586402710583,135.9,2009293.25,2481393.25
2016-09-28,000002,24.88,-1,10000.0,0.016131497634806924,0.6851377009808232,373.2,2099757.35,2481457.35
2016-09-28,601801,13.69,-1,10000.0,0.7884878326171512,0.9192289686298536,205.35000000000002,2348184.15,2483784.15
2016-09-29,000001,9.05,1,10000.0,0.8102141718989055,0.634758269012419,0.0,2484878.8,2484878.8
2016-09-29,000002,25.68,1,10000.0,0.346592999453615,0.952043898631143,0.0,2394378.8,2484878.8
